Panel Index,Insp Time,Panel Barcode,Board Id,Board Barcode,Comp.Name,Pin Number,Pad ID,Height,Area,Area(%),Volume,Volume(%),Offset X,Offset Y,Result
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C241,1,144,6.2391,1995.0501,105.3295,11278.8357,119.0942,0.1566,0.0692,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C241,2,145,6.2251,2023.0466,106.8076,11349.1011,119.8361,1.3549,-0.3299,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C242,1,146,5.5158,1133.5511,99.6351,5729.9398,100.7283,0.8431,-0.8277,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C242,2,147,5.1292,1189.544,104.5567,5552.4673,97.6084,1.5036,-0.9766,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C243,1,148,5.6883,492.372,100.2078,2541.3312,103.4426,1.0394,-0.3262,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C243,2,149,5.8608,497.5453,101.2607,2621.4025,106.7018,1.0265,-0.4005,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C244,1,150,5.5325,468.9402,95.4389,2380.3209,96.8888,0.863,-0.0371,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C244,2,151,5.4475,483.8514,98.4737,2401.4587,97.7492,1.043,0.2777,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C245,1,152,5.7875,1242.7981,109.2375,6389.7358,112.327,0.9085,-0.9121,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C245,2,153,6.0716,1250.7102,109.933,6777.8815,119.1503,0.8084,0.774,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C246,1,154,5.9451,1269.273,111.5646,6683.2867,117.4874,1.3491,-0.9332,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C246,2,155,6.1617,1269.273,111.5646,6977.5924,122.6611,1.3883,0.9016,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C247,1,156,5.7675,466.5058,94.9435,2455.4821,99.9482,0.5005,0.0147,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C247,2,157,5.5371,474.7221,96.6157,2394.1593,97.4521,0.5647,0.1633,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C248,1,158,4.9537,500.8927,101.9419,2256.3511,91.8427,1.2394,-0.84,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C248,2,159,5.3679,490.5462,99.8362,2404.7893,97.8848,1.545,-0.7878,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C249,1,160,5.812,1276.2721,112.1798,6641.2705,116.7488,0.8372,0.6141,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C249,2,161,6.5591,1126.8564,99.0467,6758.7966,118.8148,0.1481,0.3614,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C250,1,162,5.442,475.9393,96.8634,2358.3621,95.995,0.7068,0.0188,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C250,2,163,5.6384,481.1126,97.9163,2485.2236,101.1588,0.8133,0.0238,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C251,1,164,5.7426,505.7616,102.9329,2641.9571,107.5385,0.8512,-0.2996,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C251,2,165,5.6031,485.0686,98.7214,2468.786,100.4897,0.9572,-0.2916,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C252,1,166,5.3497,476.548,96.9873,2325.5182,94.6581,1.0054,-0.1125,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C252,2,167,5.0892,485.9816,98.9072,2242.8549,91.2934,0.8824,-0.2596,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C253,1,168,5.4863,496.9367,101.1368,2473.609,100.686,1.5218,-0.4806,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C253,2,169,5.55,486.2858,98.9691,2431.415,98.9686,1.7345,-0.3419,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C254,1,170,5.4434,503.6315,102.4993,2495.0009,101.5568,1.3329,-0.4028,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C254,2,171,5.5115,505.7616,102.9329,2520.9116,102.6114,0.8594,-0.7757,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C255,1,172,5.2982,506.9789,103.1806,2428.1255,98.8347,0.8621,-0.6979,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C255,2,173,5.5596,497.8496,101.3226,2514.3127,102.3428,1.3116,-0.7279,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C256,1,174,5.4433,492.372,100.2078,2448.0929,99.6474,1.0857,-0.2934,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C256,2,175,5.5677,493.5893,100.4555,2498.382,101.6944,1.4322,-0.5311,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C257,1,176,5.4833,461.0282,93.8287,2315.8134,94.2631,0.3971,0.035,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C257,2,177,5.3551,472.8963,96.2441,2304.9566,93.8212,0.6303,0.0897,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C258,1,178,5.4558,499.3711,101.6323,2449.351,99.6986,1.2178,-0.1822,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C258,2,179,5.3363,484.7643,98.6595,2373.2612,96.6015,1.2692,-0.1744,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C259,1,180,5.5301,495.1108,100.7652,2501.0033,101.8011,0.6432,-0.4389,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C259,2,181,5.6021,486.8945,99.093,2468.738,100.4877,1.0927,0.1458,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C260,1,182,5.4336,470.4618,95.7486,2327.052,94.7206,0.5444,-0.0413,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C260,2,183,5.518,473.2005,96.306,2386.2038,97.1283,0.7229,0.1525,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C261,1,184,5.2095,475.3307,96.7395,2270.0314,92.3996,1.1051,-0.3434,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C261,2,185,5.2634,480.504,97.7924,2308.2347,93.9546,0.8886,-0.3218,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C262,1,186,5.513,492.372,100.2078,2448.4564,99.6622,1.2869,-0.2616,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C262,2,187,5.5727,486.5902,99.0311,2442.9116,99.4365,1.3175,-0.4846,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C263,1,188,5.4705,497.241,101.1987,2449.2346,99.6939,0.5199,-0.0895,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C263,2,189,5.6028,475.0264,96.6776,2413.1041,98.2232,0.4845,-0.0715,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C264,1,190,5.3877,485.9816,98.9072,2372.1461,96.5561,1.4212,-0.5864,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C264,2,191,5.2674,489.9376,99.7123,2341.1504,95.2944,1.0832,-0.7798,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C265,1,192,5.5327,496.6323,101.0749,2493.1386,101.481,1.1124,-0.5379,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C265,2,193,5.4364,514.2823,104.667,2521.9499,102.6537,1.0421,-0.6693,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C266,1,194,5.4538,485.6772,98.8453,2384.1099,97.043,0.7766,-0.3226,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C266,2,195,5.572,473.5049,96.3679,2386.2693,97.1309,0.4136,-0.0056,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C267,1,196,6.1816,2082.6912,109.9565,11463.4186,121.0432,-0.5819,-0.5921,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C267,2,197,6.1267,2024.2637,106.8718,11246.8702,118.7566,1.4802,-1.1423,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C268,1,198,5.302,482.9385,98.2879,2352.3658,95.7509,0.4039,-0.2096,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C268,2,199,5.5746,468.0273,95.2532,2378.249,96.8045,0.5921,-0.2994,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C269,1,200,5.1395,481.4169,97.9782,2262.0101,92.0731,1.0603,-0.3282,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C269,2,201,5.1634,478.0695,97.2969,2252.4874,91.6855,0.9528,-0.2865,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C270,1,202,5.2511,496.0237,100.951,2363.423,96.201,1.0959,-0.467,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C270,2,203,5.5059,502.7185,102.3135,2505.5707,101.987,0.8572,-0.473,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C271,1,204,5.6852,501.197,102.0039,2565.808,104.4389,1.0537,0.0644,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C271,2,205,5.5279,499.9798,101.7561,2481.8982,101.0234,1.5127,0.1005,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C272,1,206,5.4233,471.0704,95.8725,2329.7368,94.8298,0.8116,0.5424,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C272,2,207,5.2458,486.5902,99.0311,2300.3886,93.6352,1.0933,0.1185,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C273,1,208,5.4633,496.0237,100.951,2449.8445,99.7187,1.562,-0.1557,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C273,2,209,5.3954,497.5453,101.2607,2409.9311,98.0941,1.8546,-0.5015,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C274,1,210,5.4133,502.4142,102.2516,2444.4656,99.4998,1.2896,-0.5252,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C274,2,211,5.6819,478.0695,97.2969,2452.4929,99.8265,1.3935,-0.0829,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C275,1,212,5.4219,491.4591,100.022,2422.8564,98.6202,1.1248,-0.7482,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C275,2,213,5.5709,489.9376,99.7123,2476.2827,100.7948,1.4434,-0.0968,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C276,1,214,5.6171,484.7643,98.6595,2481.1796,100.9942,1.5193,-0.5841,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C276,2,215,5.7677,470.1575,95.6867,2371.237,96.5191,0.959,-0.4293,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C277,1,216,5.6102,498.7625,101.5084,2541.6327,103.4549,1.4895,-0.7214,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C277,2,217,5.5183,477.7652,97.235,2362.4204,96.1602,1.4437,-0.4278,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C278,1,218,5.4527,486.5902,99.0311,2416.4241,98.3584,0.986,-0.7089,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C278,2,219,5.3879,500.5884,101.88,2431.101,98.9558,1.3271,-0.2115,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C279,1,220,5.1908,485.0686,98.7214,2282.333,92.9003,1.2905,-0.3884,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C279,2,221,5.3583,489.3289,99.5885,2358.9016,96.017,1.2654,-0.3653,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C280,1,222,5.2564,484.7643,98.6595,2325.2418,94.6469,1.5499,-0.3771,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C280,2,223,5.3575,496.9367,101.1368,2401.2506,97.7407,1.4612,-0.3677,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C281,1,224,5.3948,489.3289,99.5885,2403.9459,97.8504,1.5835,-0.4855,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C281,2,225,5.4588,480.504,97.7924,2380.9311,96.9136,1.4925,-0.1639,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C282,1,226,5.3839,485.3729,98.7833,2394.6905,97.4737,1.391,-0.3318,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C282,2,227,5.3769,490.2419,99.7743,2380.258,96.8863,1.5257,-0.3474,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C283,1,228,5.5092,482.0255,98.1021,2421.7216,98.574,1.3758,-0.2912,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C283,2,229,5.6071,476.548,96.9873,2407.4015,97.9911,1.4098,-0.156,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C284,1,230,5.5947,509.4134,103.6761,2552.1394,103.8825,1.3892,-0.696,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C284,2,231,5.6749,487.5031,99.2169,2505.3729,101.9789,1.3106,-0.3586,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C285,1,232,5.575,505.153,102.809,2520.9598,102.6134,0.9418,-0.5478,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C285,2,233,5.5763,482.3299,98.164,2446.7837,99.5941,1.0384,-0.0412,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C286,1,234,5.4937,507.2832,103.2425,2529.545,102.9628,0.6966,-0.4883,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C286,2,235,5.4076,483.5471,98.4117,2390.8962,97.3193,0.5944,-0.2142,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C287,1,236,5.2796,484.7643,98.6595,2321.2912,94.4861,0.8486,-0.008,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C287,2,237,5.5471,475.635,96.8015,2385.7103,97.1082,0.5491,-0.0279,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C288,1,238,5.3405,478.3738,97.3589,2348.3859,95.5889,0.7352,0.3016,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C288,2,239,5.5944,482.3299,98.164,2475.6061,100.7673,0.8519,0.1075,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C289,1,240,5.2874,488.7203,99.4646,2345.447,95.4693,1.0742,-0.0097,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C289,2,241,5.6948,487.8074,99.2788,2525.3439,102.7918,0.9986,0.0693,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C290,1,242,5.2111,487.1988,99.1549,2283.168,92.9343,1.2012,0.297,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C290,2,243,5.4932,501.8056,102.1277,2477.9463,100.8626,1.1168,0.0245,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C291,1,244,5.1031,483.2428,98.3498,2242.2927,91.2705,0.8657,0.1496,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C291,2,245,5.3735,489.3289,99.5885,2381.9466,96.955,0.7062,-0.0571,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C292,1,246,5.2096,485.3729,98.7833,2306.6404,93.8897,1.0099,0.2292,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C292,2,247,5.513,492.372,100.2078,2466.5324,100.398,0.8126,0.1265,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C293,1,248,5.299,492.372,100.2078,2360.4542,96.0802,0.7,0.1675,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C293,2,249,5.5349,488.1117,99.3407,2456.035,99.9707,0.7746,0.1779,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C294,1,250,5.1548,474.7221,96.6157,2241.3632,91.2327,0.8936,-0.3026,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C294,2,251,5.102,480.8083,97.8543,2254.7546,91.7777,1.1321,-0.078,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C295,1,252,5.6133,490.2419,99.7743,2474.2024,100.7102,1.5807,-0.5967,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C295,2,253,5.481,482.9385,98.2879,2412.6729,98.2057,1.2664,-0.4756,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C296,1,254,5.6815,492.372,100.2078,2525.7658,102.809,0.7198,-0.034,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C296,2,255,5.6049,489.6333,99.6504,2494.2055,101.5244,0.947,-0.1199,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C297,1,256,5.2035,490.2419,99.7743,2318.0206,94.3529,1.0585,-0.2144,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C297,2,257,5.2239,488.1117,99.3407,2305.3144,93.8357,0.8457,-0.0605,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C298,1,258,5.4399,484.1557,98.5356,2395.3221,97.4994,0.6814,0.0044,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C298,2,259,5.2968,457.9851,93.2094,2210.6794,89.9837,0.9361,0.2168,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C299,1,260,5.384,1947.5779,102.8232,9680.7166,102.2195,1.0864,-0.2791,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C299,2,261,5.4461,1924.4504,101.6022,9662.3591,102.0257,0.2917,-0.2845,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C300,1,262,5.2474,498.7625,101.5084,2384.5968,97.0629,0.7636,-0.0234,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C300,2,263,5.39,497.5453,101.2607,2435.1112,99.119,0.6883,-0.5099,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C301,1,264,5.0365,488.7203,99.4646,2223.6109,90.5101,1.1714,-0.081,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C301,2,265,5.416,483.5471,98.4117,2362.3318,96.1566,0.9527,-0.1512,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C302,1,266,5.4807,497.8496,101.3226,2475.1785,100.7499,1.3641,-0.179,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C302,2,267,5.4728,496.3281,101.0129,2477.1145,100.8287,1.3432,-0.0613,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C303,1,268,5.5592,491.1548,99.9601,2455.485,99.9483,0.8045,-0.2332,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C303,2,269,5.5658,498.4582,101.4465,2500.4798,101.7798,1.0163,-0.0426,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C304,1,270,5.2098,489.3289,99.5885,2323.3161,94.5685,0.6151,0.0687,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C304,2,271,5.165,473.5049,96.3679,2221.4412,90.4218,0.7171,0.0872,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C305,1,272,5.036,478.3738,97.3589,2195.3773,89.3608,0.9729,-0.2155,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C305,2,273,5.1199,473.2005,96.306,2224.4881,90.5458,1.0801,-0.3157,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C306,1,274,5.558,496.0237,100.951,2498.3765,101.6942,1.4794,-0.0125,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C306,2,275,5.3259,484.7643,98.6595,2347.8096,95.5655,1.3943,0.0212,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C307,1,276,5.6318,495.1108,100.7652,2514.5061,102.3507,1.2041,-0.0638,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C307,2,277,5.2226,490.5462,99.8362,2332.9554,94.9608,1.1815,0.0658,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C308,1,278,5.3368,1163.9821,102.3099,5647.5977,99.2807,0.7195,-0.012,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C308,2,279,5.6033,1117.7271,98.2442,5722.4265,100.5962,0.5272,0.0401,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C309,1,280,5.2519,478.0695,97.2969,2286.3147,93.0624,0.8982,-0.6374,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C309,2,281,5.3867,481.1126,97.9163,2366.5738,96.3292,0.7899,-0.7737,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C310,1,282,5.2834,496.9367,101.1368,2370.6353,96.4946,0.8307,0.0107,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C310,2,283,5.5215,505.153,102.809,2504.589,101.947,0.8299,-0.3416,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C311,1,284,5.1895,489.0246,99.5265,2311.0509,94.0692,1.0799,0.0865,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C311,2,285,5.2851,475.0264,96.6776,2290.9866,93.2525,0.7801,0.1155,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C312,1,286,5.3585,476.8522,97.0492,2329.4272,94.8172,0.9096,-0.2274,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C312,2,287,5.2409,482.6341,98.2259,2307.2451,93.9143,0.8737,-0.0491,Good
1,19-02-14 21:09:21,NNTMRT0T18ND,0,NNTMRT0T18ND,C313,1,288,5.5281,488.416,99.4027,2461.1356,100.1783,1.4581,-0.8151,Good
